,uoCodigo,uoNome,uoSigla,programaDetalheId,programaCod,deObjetivo,deIndicador,dataIndiceReferencia,formulaCalculo,indiceReferencia,deUnidadeMedida,representacaoUnidMedida,deFonteIndicador,baseGeografica,periodicidade,valorAno1,realizadoAno1,valorAno2,realizadoAno2,valorAno3,realizadoAno3,valorAno4,realizadoAno4,anoAvaliacao,TipoDado,Ano,Quadrimestre
320,23012,Fundo Estadual de Assistência Social,Feas,1519,2169,"Fortalecer a capacidade protetiva das famílias e a promoção do desenvolvimento articulado e  integral de politicas publicas no estado de Rondônia,  voltadas a famílias com crianças com idade de 0 a 6 anos de idade, compreendendo também as gestantes. ",Municipios Operacionalizando os Programas de Primeira Infância ,2023-07-25T00:00:00,"Projeção de inclusão gradativa estimada de 20% a cada exercício, a partir de 2024.",31,Unidade,Un,Gerencia de Proteção Social Básica – GPSB/SEAS,Estadual,Anual,34,34,40,,48,,52,,2024,Avaliação Indicador,2024,
321,23013,Fundo Estadual dos Direitos da Criança e do Adolescente,FUNEDCA,1498,2115,Promover o fortalecimento do Sistema de Garantia dos Direitos da Criança e do Adolescente no Estado de Rondônia,Municípios fortalecidos no exercício.,2024-01-01T00:00:00,Soma do número de municípios fortalecidos. ,0,Unidade,Un,Secretaria de Estado de Assistência Social - SEAS,Estadual,Anual,52,16,52,,52,,52,,2024,Avaliação Indicador,2024,
322,23013,Fundo Estadual dos Direitos da Criança e do Adolescente,FUNEDCA,1498,2115,Promover o fortalecimento do Sistema de Garantia dos Direitos da Criança e do Adolescente no Estado de Rondônia,Número de Técnicos do Sistema de Garantias de Direitos capacitados no exercício.,2023-07-22T00:00:00,Soma do número de técnicos do Sistema de Garantias de Direito capacitados no exercício.,0,Unidade,Un,Secretaria de Estado de Assistência Social - SEAS,Estadual,Anual,100,20,100,,100,,100,,2024,Avaliação Indicador,2024,
323,23015,Fundo Estadual dos Direitos da Pessoa Idosa,FEDIPI,1499,2117,"Promover os direitos das pessoas idosas através do fortalecimento do controle social e de intervenções intersetoriais que visam sensibilizar, conscientizar, prevenir e mitigar as situações de violação dos direitos.",Número de eventos realizados no exercício,2023-07-21T00:00:00,"Soma do número de capacitações realizadas no exercício.
",0,Unidade,Un,Secretaria de Estado de Assistência Social - SEAS,Estadual,Anual,30,19,30,,30,,30,,2024,Avaliação Indicador,2024,
324,23016,Fundo Estadual dos Direitos da Mulher,FUNEDM,1521,2116,Promover o fortalecimento da política estadual dos direitos para mulheres no Estado de Rondônia.,Municípios fortalecidos no exercício.,2024-01-01T00:00:00,Soma do número de municípios fortalecidos no exercício.,0,Unidade,Un,Secretaria de Estado de Assistência Social - SEAS,Estadual,Anual,52,31,52,,52,,52,,2024,Avaliação Indicador,2024,
325,23016,Fundo Estadual dos Direitos da Mulher,FUNEDM,1521,2116,Promover o fortalecimento da política estadual dos direitos para mulheres no Estado de Rondônia.,Pessoas capacitadas.,2024-01-01T00:00:00,Soma do número de pessoas capacitadas no exercício.,0,Unidade,Un,Secretaria de Estado de Assistência Social - SEAS,Estadual,Anual,100,107,100,,100,,100,,2024,Avaliação Indicador,2024,
326,23030,Fundação Estadual de Atendimento Socioeducativo,Fease,1496,2006,Desenvolver o atendimento socioeducativo desde o início da inserção do adolescente junto ao sistema até o encerramento da medida (Internação e Semiliberdade) estando diretamente relacionado ao ECA e ao que preconiza o SINASE.,Média de  atendimentos mensais realizados,2024-01-01T00:00:00,Somatório de atendimentos mensais realizados em um ano dividido por total de meses em um ano.,226,Unidade,Un,Central de Vagas- ASCV-FEASE,Estadual,Mensal,120,141,125,,125,,125,,2024,Avaliação Indicador,2024,
327,23030,Fundação Estadual de Atendimento Socioeducativo,Fease,1497,2164,"Realizar o aprimoramento das estruturas físicas das Unidades Socioeducativas, bem como, construção de Centros Socioeducativos, possibilitando um atendimento mais humanizado e salubre aos adolescente e servidores.",Manutenções realizadas,2024-01-01T00:00:00,Quantidade de Unidades atendidas com manutenção ao longo do ano.,11,Unidade,Un,Coordenação de  Infraestrutura (CINF),Estadual,Mensal,11,11,11,,11,,11,,2024,Avaliação Indicador,2024,
328,23030,Fundação Estadual de Atendimento Socioeducativo,Fease,1497,2164,"Realizar o aprimoramento das estruturas físicas das Unidades Socioeducativas, bem como, construção de Centros Socioeducativos, possibilitando um atendimento mais humanizado e salubre aos adolescente e servidores.",Obras  realizadas ,2024-01-01T00:00:00,Porcentual de obra realizadas ao longo do ano.,7129.66,Metro Quadrado,m²,Coordenação de  Infraestrutura (CINF),Municipal,Trimestral,2,2,2,,2,,0,,2024,Avaliação Indicador,2024,
329,27001,Secretaria de Estado de Obras e Serviços Públicos ,Seosp,1592,2130,"Desenvolver as ações voltadas para atender a população com saneamento básico junto aos municípios do Estado de Rondônia, possibilitando assim apoiar o crescimento e melhorar a qualidade de vida.",Municípios baneficiados com infastrutura de saneamento básico,2023-08-03T00:00:00,"Unidade de medidas em porcentagem não mede adequadamente este produto, pois não se tem acesso ao total das obras para um ponto de referência, portanto, os cálculos foram elaborados em consonâncias com as planilhas de custos.",100,Porcentagem,%,SEOSP-PAC,Estadual,Anual,33,30.25,33,,34,,0,,2024,Avaliação Indicador,2024,
330,27001,Secretaria de Estado de Obras e Serviços Públicos ,Seosp,1610,2183,"Desenvolvimento da infraestrutura urbana é a revitalização das praças e a construção de prédios públicos funcionais e acessíveis. Isso proporcionaria espaços de convivência e lazer para a comunidade, além de oferecer instalações modernas para abrigar órgãos governamentais e serviços públicos essenciais, melhorando a qualidade de vida dos cidadãos e fortalecendo o senso de pertencimento à cidade.","Construção de empreendimento públicos, realizado no Estado de Rondônia.",2023-08-03T00:00:00,"(2024, 2025, 2026 e 2027)=04
100%/04 = 25

Unidade de medidas em porcentagem não mede adequadamente este produto, pois não se tem acesso ao total das obras para um ponto de referência, portanto, os cálculos foram elaborados em consonâncias com as planilhas de custos.",0,Porcentagem,%,Indicador em construção pela CIS/SEOSP/RO,Estadual,Anual,25,21.84,25,,25,,25,,2024,Avaliação Indicador,2024,
331,29001,Ministério Público,MP,1560,1001,Elaborar e executar projetos relacionados a defesa dos direitos de crianças e adolescentes; proteção do meio ambiente; combater a criminalidade; defesa da probidade na gestão pública; garantia do atendimento de saúde de qualidade; proporcionar acesso a educação de qualidade; assegurar os direitos do cidadãos.,Projetos Realizados,2023-07-24T00:00:00,(quantidade de Projetos Realizados/ quantidade de Projetos Previstos)*100,100,Porcentagem,%,MP RO/COPLAN/Assessoria de Gestão de Indicadores Estratégicos,Estadual,Anual,6,8,7,,8,,9,,2024,Avaliação Indicador,2024,
332,29013,Fundo de Reconstituição de Bens Lesados,FRBL,1562,1001,Elaborar e executar projetos relacionados a defesa dos direitos de crianças e adolescentes; proteção do meio ambiente; combater a criminalidade; defesa da probidade na gestão pública; garantia do atendimento de saúde de qualidade; proporcionar acesso a educação de qualidade; assegurar os direitos do cidadãos.,Projetos Realizados,2024-01-01T00:00:00,(quantidade de Projetos Realizados/ quantidade de Projetos Previstos)*100,100,Porcentagem,%,MP RO/COPLAN/Assessoria de Gestão de Indicadores Estratégicos,Estadual,Anual,2,8,2,,3,,3,,2024,Avaliação Indicador,2024,
333,30001,Defensoria Pública do Estado de Rondonia,DPE,1554,2145,"Aperfeiçoar a área finalística da Defensoria Pública, por meio da promoção de assistência jurídica integral e gratuita aos vulneráveis, atuação extrajudicial e educação em direitos.",Atos de Defesa e Promoção de Direitos Realizados,2023-07-25T00:00:00,"Somatório dos procedimentos de atendimentos, audiências, petições e recursos realizados no ano, por município, pela Defensoria Pública do Estado de Rondônia.",546190,Unidade,Un,Solução Avançada em Atendimento de Referência - SOLAR (DPE/RO),Estadual,Anual,605682,662029,666139,,732754,,806031,,2024,Avaliação Indicador,2024,
334,31001,Secretaria de Estado de Patrimônio e Regularização Fundiária,Sepat,1540,2159,"Garantir o gerenciamento e controle patrimonial mobiliário, por meio de monitoramento e fiscalização, visando eficiência nos registros de incorporação, tombamento, desfazimento e inventário patrimonial das Unidades Gestoras do Poder Executivo Estadual.",Unidades Gestoras fiscalizadas,2023-07-31T00:00:00,,51,Unidade,Un,Sepat/ Gerência de Regularização Fundiária,Estadual,Anual,90,301,90,,90,,90,,2024,Avaliação Indicador,2024,
335,31001,Secretaria de Estado de Patrimônio e Regularização Fundiária,Sepat,1585,2138,Atualização Cadastral (documentos dos imóveis),Quantidade de cadastro atualizados,2023-07-31T00:00:00,"Cadastros atualizados (CA)
Quantidade de imóveis (QI)
P1: 10 regiões
CA= QI/10",200,Unidade,Un,SEPAT/ Gerencia Imobiliaria,Estadual,Anual,300,316,325,,350,,355,,2024,Avaliação Indicador,2024,
336,31001,Secretaria de Estado de Patrimônio e Regularização Fundiária,Sepat,1585,2138,Fiscalização e manutenção de imóveis estaduais,Quantidade de imóveis desocupados,2023-07-31T00:00:00,"Quantidade de Imóveis Desocupados (QID)
P1: 10 regiões
Quantidade de manutenções (QM)
QM= QID/10",20,Unidade,Un,Sepat/ Gerência de Regularização Fundiária Urbana,Estadual,Anual,21,41,23,,25,,26,,2024,Avaliação Indicador,2024,
337,31001,Secretaria de Estado de Patrimônio e Regularização Fundiária,Sepat,1585,2138,Fiscalização e manutenção de imóveis estaduais,Quantidade de imóveis fiscalizados,2023-07-31T00:00:00,"Quantidade de imóveis (QI)
P1: 10 regiões
Quantidade de imóveis fiscalizados (QIF)
QIF = QI/10",300,Unidade,Un,Sepat/ Gerência de Regularização Fundiária,Estadual,Anual,400,400,450,,500,,600,,2024,Avaliação Indicador,2024,
338,31001,Secretaria de Estado de Patrimônio e Regularização Fundiária,Sepat,1585,2138,Imóveis Regularizados,Quantidade de imóveis regularizados,2023-06-30T00:00:00,"Quantidade de imóveis irregulares (QII)
P1: 10 regiões 
Quantidade de imóveis regularizados (QIR)
QIR= QII/P1",100,Unidade,Un,SEPAT/ Gerencia Imobiliária,Estadual,Anual,25,22,35,,45,,55,,2024,Avaliação Indicador,2024,
339,31001,Secretaria de Estado de Patrimônio e Regularização Fundiária,Sepat,1585,2138,Laudos de Avaliação Rural e Urbano,Quantidade de Avaliações Rurais e Urbanas,2023-07-31T00:00:00,"Quantidade de imóveis não avaliados (QNA)
P1: 10 regiões
Quantidade de imóveis avaliados (QIA)
QIA= QNA/10",300,Unidade,Un,SEPAT/ Gerencia Imobiliaria,Estadual,Anual,100,155,100,,100,,100,,2024,Avaliação Indicador,2024,
340,31001,Secretaria de Estado de Patrimônio e Regularização Fundiária,Sepat,1651,2119,Imóvel Titulados,Imóveis Titulados,2023-07-31T00:00:00,,16478.5,Unidade,Un,Sepat/ Gerência de Regularização Fundiária Urbana,Estadual,Anual,1841,,3820,,5192,,5625.5,,2024,Avaliação Indicador,2024,
341,31001,Secretaria de Estado de Patrimônio e Regularização Fundiária,Sepat,1651,2119,Lotes Regularizados,Lotes Regularizados,2023-07-31T00:00:00,,33000,Unidade,Un,Sepat/ Gerência de Regularização Fundiária Urbana,Estadual,Anual,4362,63,7200,,10570,,11411,,2024,Avaliação Indicador,2024,
342,31001,Secretaria de Estado de Patrimônio e Regularização Fundiária,Sepat,1655,2160,Georreferenciamento de imóveis urbanos e do patrimônio do Estado de Rondônia,Áreas Georreferenciadas,2023-07-31T00:00:00,,10000,Unidade,Un,Sepat/ Gerência de Regularização Fundiária,Estadual,Anual,10000,,15000,,20000,,25000,,2024,Avaliação Indicador,2024,
343,31001,Secretaria de Estado de Patrimônio e Regularização Fundiária,Sepat,1655,2160,Georreferenciamento de imóveis urbanos e do patrimônio do Estado de Rondônia,Georreferenciamento de Imóveis Urbanos,2023-07-31T00:00:00,,8000,Unidade,Un,Sepat/ Gerência de Regularização Fundiária Urbana,Estadual,Anual,8000,1670,9000,,10000,,11000,,2024,Avaliação Indicador,2024,
344,31001,Secretaria de Estado de Patrimônio e Regularização Fundiária,Sepat,1655,2160,Georreferenciamento de imóveis urbanos e do patrimônio do Estado de Rondônia,Georreferenciamento do Patrimônio Imobiliário,2023-07-31T00:00:00,,0,Unidade,Un,SEPAT/ Gerencia Imobiliaria,Estadual,Anual,0,,0,,0,,0,,2024,Avaliação Indicador,2024,
345,31010,Fundo Especial de Regularização Fundiária Urbana e Rural do Estado de Rondônia,FRFUR,1575,2161,"Promover a alienação de bens móveis e imóveis ocioso ou antieconômicos do estado, através de leilões.",Realização de Leilões,2023-08-29T00:00:00,,4,Unidade,Un,NUTRANS - Núcleo de Transporte ,Estadual,Semestral,12,,12,,12,,12,,2024,Avaliação Indicador,2024,
346,31010,Fundo Especial de Regularização Fundiária Urbana e Rural do Estado de Rondônia,FRFUR,1675,2129,Lotes Georreferenciados,Lotes Regularizados,2023-08-29T00:00:00,,4,Unidade,Un,Sepat/ Gerência de Regularização Fundiária Urbana,Estadual,Anual,4,515,0,,0,,0,,2024,Avaliação Indicador,2024,
347,32001,"Secretaria de Estado da Juventude, Cultura, Esporte e Lazer",Sejucel,1637,2143,FOMENTAR O PATRIMÔNIO HISTÓRICO E CULTURAL DO ESTADO VISANDO DESENVOLVIEMENTO CULTURAL DO ESTADO,Projetos realizados e apoiados ,2023-08-03T00:00:00,Numero dos Projetos realizados e apoiados sendo Patrimônio Histórico Imaterial do Estado de Rondônia.,5,Unidade,Un,gerência de cultura,Estadual,Anual,5,4,5,,5,,5,,2024,Avaliação Indicador,2024,
348,32001,"Secretaria de Estado da Juventude, Cultura, Esporte e Lazer",Sejucel,1639,2094,"Fomentar recursos do Funder objetivando o apoio financeiro as Entidade Desportivas por meio de projetos de caráter desportivos, que se enquadrem nas diretrizes e prioridades constantes na Política Estadual do Desporto.	",fomentar a pratica esportiva no estado de Rondônia,2023-08-29T00:00:00,,0,1/10.000,1/10.000,SEJUCEL,Municipal,Anual,2,8,4,,6,,8,,2024,Avaliação Indicador,2024,
349,32001,"Secretaria de Estado da Juventude, Cultura, Esporte e Lazer",Sejucel,1686,2010,Ações no Âmbito Juvenil. ,Ações no Âmbito Juvenil. ,2024-01-01T00:00:00,Σ do número de ações realizadas anualmente. Semana da Juventude + Jogos da Juventude Universitária de Rondônia - JOJURO + Forúm Estadual da Juventude + Emprega Jovem + #VOUBEMNOENEM + HACKTHON,5,Unidade,Un,SEJUCEL,Estadual,Anual,0,4,0,,0,,0,,2024,Avaliação Indicador,2024,
350,32001,"Secretaria de Estado da Juventude, Cultura, Esporte e Lazer",Sejucel,1687,2093,Números de eventos realizados ,Números de eventos realizados ,2024-01-01T00:00:00," Σ do número de atendimentos realizados anualmente.
Eventos Culturais com datas comemorativas + Manifestações Culturais Tradicionais e Populares + Feiras Artesanais + Cursos de Capacitações + Congressos + Fiscalizações do Patrimônio Cultural Material e Imaterial.",30,Unidade,Un,SEJUCEL/CODEC,Estadual,Anual,0,58,0,,0,,0,,2024,Avaliação Indicador,2024,
351,32012,Fundo de Desenvolvimento dos Desportos,Funder,1671,2094,"Fomentar recursos do Funder objetivando o apoio financeiro as Entidade Desportivas por meio de projetos de caráter desportivos, que se enquadrem nas diretrizes e prioridades constantes na Política Estadual do Desporto.",O Funder atuará como órgão de fomento ao Desporto e se constitui no principal mecanismo de financiamento das políticas publicas do Desporto no Estado de Rondônia.,2023-08-29T00:00:00,"∑ Número de pessoas atingidas anualmente, prefeituras, federações, associações. Eventos realizados com a participação de sua comissão técnica, atletas, arbitragem, coordenação técnica, coordenação da sejucel. Programa Bolsa atletas, Cursos de arbitragem e iniciação esportiva, atendidos através do programa PROCAD. Atendimentos do Programa Lazer na Comunidade.",4000,Real,R$,SEJUCEL,Estadual,Anual,4000,,4500,,5000,,6000,,2024,Avaliação Indicador,2024,
